#C:/Users/KIMED 1/Documents/Junaidin/Docking/SrcHum-nofilter/extracted_cav/cav1m17_AQ4.pdb with C:/Users/KIMED 1/Documents/Junaidin/Docking/EGFRfarma/egfrnofilter/gemdock_out/docking.lst
#Ligand	TotalEnergy	VDW	HBond	Elec	AverConPair	
cav1m17_AQ4-ZINC000252497718-0.pdb	-82.8036	-55.9372	-26.8664	0	22.0952
cav1m17_AQ4-ZINC000252510743-0.pdb	-83.902	-73.0717	-10.8303	0	19
cav1m17_AQ4-ZINC000252510744-0.pdb	-92.5178	-77.0853	-15.4325	0	20.1154
cav1m17_AQ4-ZINC000253396221-0.pdb	-87.1081	-66.0399	-21.0682	0	19.36
cav1m17_AQ4-ZINC000253401000-0.pdb	-81.6824	-66.4723	-15.2101	0	18.875
cav1m17_AQ4-ZINC000253416445-0.pdb	-82.5504	-71.1871	-11.3632	0	20.7727
cav1m17_AQ4-ZINC000253416488-0.pdb	-78.8311	-74.6171	-4.21399	0	23.8261
cav1m17_AQ4-ZINC000253416628-0.pdb	-97.0793	-74.9115	-22.1678	0	23.5
cav1m17_AQ4-ZINC000253426370-0.pdb	-95.1878	-75.1146	-20.0732	0	23.8636
cav1m17_AQ4-ZINC000253426376-0.pdb	-97.1529	-77.9931	-19.1599	0	24.5
cav1m17_AQ4-ZINC000253535609-0.pdb	-100.357	-75.3237	-25.0331	0	22.72
cav1m17_AQ4-ZINC000253630189-0.pdb	-95.2881	-81.3351	-13.953	0	19.9667
cav1m17_AQ4-ZINC000257208524-0.pdb	-100.621	-85.2714	-15.3493	0	20.7632
cav1m17_AQ4-ZINC000257212228-0.pdb	-106.373	-92.4204	-13.9523	0	16.3889
cav1m17_AQ4-ZINC000257237888-0.pdb	-89.6963	-73.913	-15.7833	0	14.3143
cav1m17_AQ4-ZINC000257315951-0.pdb	-105.265	-98.4517	-6.81353	0	17.6
cav1m17_AQ4-ZINC000257328237-0.pdb	-101.794	-84.0735	-17.7208	0	18.4211
cav1m17_AQ4-ZINC000257354831-0.pdb	-115.199	-103.474	-11.7255	0	20.2
cav1m17_AQ4-ZINC000257354925-0.pdb	-99.2093	-93.2883	-5.921	0	17.9722
cav1m17_AQ4-ZINC000266138816-0.pdb	-88.2675	-71.4723	-16.7952	0	22.0476
cav1m17_AQ4-ZINC000268027403-0.pdb	-78.836	-68.3577	-10.4783	0	20.3182
cav1m17_AQ4-ZINC000297640932-0.pdb	-90.9258	-75.0785	-15.8473	0	20.68
cav1m17_AQ4-ZINC000299760082-0.pdb	-85.1712	-59.3726	-25.7986	0	14.76
cav1m17_AQ4-ZINC000299762496-0.pdb	-91.0318	-74.2759	-16.7559	0	23.7391
cav1m17_AQ4-ZINC000299785140-0.pdb	-88.141	-62.6264	-25.5146	0	19.2609
cav1m17_AQ4-ZINC000299799000-0.pdb	-95.4626	-67.3593	-28.1033	0	23.4
cav1m17_AQ4-ZINC000306122928-0.pdb	-91.8083	-76.0837	-15.7246	0	16.6176
cav1m17_AQ4-ZINC000328645693-0.pdb	-85.7242	-78.8817	-6.8425	0	21.9583
cav1m17_AQ4-ZINC000334159640-0.pdb	-99.4217	-80.2712	-19.1505	0	22.9583
cav1m17_AQ4-ZINC000341476828-0.pdb	-75.3362	-58.3329	-17.0033	0	21.2174
cav1m17_AQ4-ZINC000341476836-0.pdb	-91.5737	-79.7032	-11.8706	0	27.3478
cav1m17_AQ4-ZINC000348773641-0.pdb	-85.099	-70.9138	-14.1851	0	22
cav1m17_AQ4-ZINC000359841069-0.pdb	-91.2156	-84.2507	-6.96491	0	23.0417
cav1m17_AQ4-ZINC000390823033-0.pdb	-67.6734	-58.949	-8.72445	0	22.2727
cav1m17_AQ4-ZINC000408576357-0.pdb	-95.1374	-84.4534	-10.684	0	19.069
cav1m17_AQ4-ZINC000408710519-0.pdb	-125.953	-115.809	-10.1436	0	19.4595
cav1m17_AQ4-ZINC000408758039-0.pdb	-93.2488	-83.9982	-9.25061	0	24.7727
cav1m17_AQ4-ZINC000408972359-0.pdb	-91.9643	-66.1452	-25.8191	0	22.2273
cav1m17_AQ4-ZINC000408972444-0.pdb	-96.4674	-78.2849	-18.1826	0	24
cav1m17_AQ4-ZINC000409390568-0.pdb	-86.1654	-80.1654	-6	0	20.1154
cav1m17_AQ4-ZINC000426399178-0.pdb	-89.9131	-76.5875	-13.3257	0	22.5217
cav1m17_AQ4-ZINC000426497109-0.pdb	-88.8363	-75.1336	-13.7027	0	19.8696
cav1m17_AQ4-ZINC000426505768-0.pdb	-97.8069	-74.835	-22.972	0	22.5652
cav1m17_AQ4-ZINC000426505769-0.pdb	-95.8905	-73.7016	-22.1889	0	22
cav1m17_AQ4-ZINC000426519160-0.pdb	-84.3177	-58.4451	-25.8726	0	19.5833
cav1m17_AQ4-ZINC000426519161-0.pdb	-82.6847	-61.7009	-20.9838	0	19.8333
cav1m17_AQ4-ZINC000426582730-0.pdb	-82.1813	-62.4907	-19.6906	0	23.7273
cav1m17_AQ4-ZINC000432124517-0.pdb	-75.597	-69.6769	-5.92007	0	24.55
cav1m17_AQ4-ZINC000505733369-0.pdb	-96.5027	-75.4244	-21.0782	0	23.1739
cav1m17_AQ4-ZINC000521394051-0.pdb	-85.1175	-75.7816	-9.33584	0	21.5652
cav1m17_AQ4-ZINC000524734446-0.pdb	-97.3647	-76.5793	-20.7854	0	23.16
cav1m17_AQ4-ZINC000528127148-0.pdb	-94.0607	-73.617	-20.4437	0	23.1923
cav1m17_AQ4-ZINC000528134822-0.pdb	-89.398	-59.5816	-29.8164	0	20
cav1m17_AQ4-ZINC000575615021-0.pdb	-94.4551	-75.1293	-19.3258	0	23.0417
cav1m17_AQ4-ZINC000575619195-0.pdb	-90.4565	-85.9633	-4.49318	0	18.9032
cav1m17_AQ4-ZINC000584906159-0.pdb	-119.903	-88.9204	-30.983	0	16.7674
cav1m17_AQ4-ZINC000585084995-0.pdb	-82.2434	-74.2852	-7.9582	0	19.16
cav1m17_AQ4-ZINC000585114312-0.pdb	-89.3039	-79.7246	-9.57921	0	21
cav1m17_AQ4-ZINC000585114313-0.pdb	-97.2795	-84.1774	-13.1021	0	23.2759
cav1m17_AQ4-ZINC000585128389-0.pdb	-83.724	-70.1556	-13.5684	0	22.8636
cav1m17_AQ4-ZINC000585129265-0.pdb	-83.099	-58.0969	-25.0021	0	22.9048
cav1m17_AQ4-ZINC000585132636-0.pdb	-85.9526	-72.1628	-13.7898	0	24.0455
cav1m17_AQ4-ZINC000585132706-0.pdb	-83.6347	-63.2918	-20.3429	0	19.1304
cav1m17_AQ4-ZINC000630332487-0.pdb	-96.4667	-85.5086	-10.9888	0.0306955	23.9286
cav1m17_AQ4-ZINC000653474657-0.pdb	-96.6199	-76.701	-19.9189	0	25.2727
cav1m17_AQ4-ZINC000656472859-0.pdb	-90.9053	-81.9545	-8.95082	0	26.5455
cav1m17_AQ4-ZINC000670461622-0.pdb	-83.2919	-72.9404	-10.3515	0	21.9545
cav1m17_AQ4-ZINC000823717520-0.pdb	-94.8353	-83.2269	-11.6084	0	24.125
cav1m17_AQ4-ZINC000824935545-0.pdb	-82.3022	-75.0594	-7.24282	0	19.8929
cav1m17_AQ4-ZINC000888092679-0.pdb	-80.0661	-64.5457	-15.5204	0	20.7619
cav1m17_AQ4-ZINC000888095167-0.pdb	-86.087	-67.6549	-18.4321	0	23.35
cav1m17_AQ4-ZINC000952962786-0.pdb	-89.7564	-61.5954	-28.1611	0	19.3913
cav1m17_AQ4-ZINC000952965071-0.pdb	-94.8334	-71.7645	-23.0689	0	20.7143
cav1m17_AQ4-ZINC000952968123-0.pdb	-87.1736	-74.8756	-12.298	0	19.8462
cav1m17_AQ4-ZINC000952974832-0.pdb	-108.392	-71.8367	-36.555	0	23.3333
cav1m17_AQ4-ZINC000952976400-0.pdb	-92.1797	-81.6797	-10.5	0	22.5417
cav1m17_AQ4-ZINC000952982768-0.pdb	-82.5414	-70.5895	-11.952	0	24.2857
cav1m17_AQ4-ZINC000952987320-0.pdb	-88.9936	-75.2948	-13.6987	0	21
cav1m17_AQ4-ZINC000952992407-0.pdb	-91.4741	-80.0981	-11.376	0	21.8333
cav1m17_AQ4-ZINC000952995681-0.pdb	-85.747	-65.0703	-20.6767	0	21.4286
cav1m17_AQ4-ZINC001506403497-0.pdb	-92.5824	-57.8086	-34.7738	0	20.2857
cav1m17_AQ4-ZINC001506404304-0.pdb	-97.3033	-78.9609	-18.3424	0	23.1481
cav1m17_AQ4-ZINC001506405813-0.pdb	-88.159	-74.8402	-13.3188	0	22.7826
cav1m17_AQ4-ZINC001506407050-0.pdb	-75.2462	-64.7462	-10.5	0	20.3333
cav1m17_AQ4-ZINC001506415406-0.pdb	-84.8885	-68.912	-15.9765	0	19.913
cav1m17_AQ4-ZINC001506415603-0.pdb	-96.8412	-71.0919	-25.7494	0	19.8519
cav1m17_AQ4-ZINC001506417816-0.pdb	-100.321	-86.5107	-13.8103	0	19.931
cav1m17_AQ4-ZINC001506420062-0.pdb	-89.3267	-65.8912	-23.4356	0	18.0417
cav1m17_AQ4-ZINC001506429846-0.pdb	-81.7868	-77.3753	-4.41156	0	21.3182
cav1m17_AQ4-ZINC001529095677-0.pdb	-83.8642	-70.828	-13.0362	0	18.3846
cav1m17_AQ4-ZINC001529099824-0.pdb	-89.7182	-79.4049	-10.3133	0	19.4074
cav1m17_AQ4-ZINC001529100441-0.pdb	-83.6685	-72.9665	-10.7019	0	22.9091
cav1m17_AQ4-ZINC001529112579-0.pdb	-89.5405	-79.0405	-10.5	0	20.6429
cav1m17_AQ4-ZINC001529113011-0.pdb	-91.9288	-83.0923	-8.83649	0	24.0909
cav1m17_AQ4-ZINC001529113322-0.pdb	-82.5387	-65.6622	-16.8765	0	20.4348
cav1m17_AQ4-ZINC001529113334-0.pdb	-104.248	-87.5499	-16.6977	0	23.88
cav1m17_AQ4-ZINC001529119239-0.pdb	-83.5421	-73.1578	-10.3843	0	20.5417
cav1m17_AQ4-ZINC001529134185-0.pdb	-78.1514	-69.248	-8.90343	0	22.0455
cav1m17_AQ4-ZINC001529139941-0.pdb	-99.0555	-83.8779	-15.1776	0	21.3462
cav1m17_AQ4-ZINC001529155640-0.pdb	-95.3022	-82.1658	-13.1364	0	24.2083
cav1m17_AQ4-ZINC001529161637-0.pdb	-77.7314	-64.391	-13.3404	0	19.8636
cav1m17_AQ4-ZINC001529172054-0.pdb	-74.423	-66.0264	-8.3966	0	18.7727
cav1m17_AQ4-ZINC001529172888-0.pdb	-83.4327	-64.1722	-19.2605	0	20.6
cav1m17_AQ4-ZINC001529174234-0.pdb	-88.0275	-78.5952	-9.43223	0	22.36
cav1m17_AQ4-ZINC001529181805-0.pdb	-96.6227	-79.8237	-16.7989	0	22.28
cav1m17_AQ4-ZINC001529191677-0.pdb	-95.8202	-67.684	-28.1362	0	24.3
cav1m17_AQ4-ZINC001529191843-0.pdb	-102.819	-75.3792	-27.4398	0	24.1923
cav1m17_AQ4-ZINC001529191844-0.pdb	-87.9935	-68.1409	-19.8527	0	19.3462
cav1m17_AQ4-ZINC001529196380-0.pdb	-95.719	-75.4248	-20.2942	0	22.7083
cav1m17_AQ4-ZINC001529196696-0.pdb	-87.2237	-74.4772	-12.7465	0	20.4167
cav1m17_AQ4-ZINC001529196880-0.pdb	-80.6661	-73.6661	-7	0	21.2
cav1m17_AQ4-ZINC001529199180-0.pdb	-86.8846	-70.6392	-16.2454	0	18.48
